subno,epsilon_t1,capacity_t1,w0_t1,beta_wm_t1,epsilon_t2,capacity_t2,w0_t2,beta_wm_t2,epsilon_t3,capacity_t3,w0_t3,beta_wm_t3,epsilon_t4,capacity_t4,w0_t4,beta_wm_t4,epsilon_t5,capacity_t5,w0_t5,beta_wm_t5,epsilon_t6,capacity_t6,w0_t6,beta_wm_t6,epsilon_t7,capacity_t7,w0_t7,beta_wm_t7,epsilon_t8,capacity_t8,w0_t8,beta_wm_t8,epsilon_t9,capacity_t9,w0_t9,beta_wm_t9,epsilon_t10,capacity_t10,w0_t10,beta_wm_t10,epsilon_t11,capacity_t11,w0_t11,beta_wm_t11
55,0.10372141797975976,4.248620015650732,0.8909470087595659,12.129370671908797,0.10502675685570015,4.170422096962034,0.8906464135136957,12.123130405138246,0.102554279864228,4.125352969380459,0.8863815898097204,12.257107755218035,0.10406795818555074,4.241358370641554,0.8909247300656816,12.128498137270151,0.10682143651695286,4.302092983832616,0.8959162483694982,12.267367570241236,0.10347610978519842,4.284378533172194,0.8886106551539817,12.324686752637106,0.10238176120253299,4.135873770576863,0.8958734062889085,12.131272120464242,0.109428506613526,4.153621587477988,0.8951303435189247,12.17580466704673,0.10778270233259171,4.2361585208160095,0.8904441618191511,12.062688916137068,0.09963517330980513,4.216494991039331,0.8928608762325789,12.1498629307153,0.10335479738635443,4.292309023397727,0.8926021058512402,12.010640829733697
56,0.10269910369308932,4.26664634627649,0.931963221125065,11.82513036817192,0.1071009177612,4.251103690061913,0.9285843850172816,11.830580895723,0.10055793270132199,4.308430267525738,0.9268098210618331,11.828516835683356,0.10266348092678759,4.266971054798365,0.9319584043480504,11.828140748841786,0.10407406294787057,4.303620150761669,0.92863493743654,11.77714071729376,0.09751334028521315,4.231102949892363,0.929845169489802,11.888816954985165,0.10241298072964114,4.301743433729767,0.9275440466354942,11.76637589869271,0.10275032157942414,4.1443764552279125,0.9275715373543606,11.747258797275183,0.10176819183017258,4.312446941976463,0.9353704307943937,11.73086801010619,0.10269394201675486,4.1550118611166225,0.9376345917224781,11.870451281858811,0.09258768837565658,4.331904870393683,0.9406024449605436,11.774110297904334
57,0.10484209258034217,4.157745446180153,0.8989405025612114,12.069646697536049,0.10441084420669942,4.1802928222244,0.8999890167114548,11.964429923494107,0.09916244437059328,4.16769384927117,0.8943065068538745,12.090872572977926,0.10464231190947569,4.157619773502002,0.899026341227755,12.070073502870772,0.10358124012439014,4.065937937506652,0.9034135411254535,11.957503753787089,0.10368526347903614,4.078277083067342,0.8997741831880356,11.798543237698246,0.10456877493744143,4.118656719393729,0.8912269487262796,11.902789714413103,0.1029245766710487,4.152639822694171,0.8953497365004807,12.160458507165497,0.11481937630672587,4.121894862297258,0.9040145924060184,12.137455776514022,0.10293066249383313,4.278685459554923,0.8983159071608542,12.30874051909869,0.10503551922818029,4.233039583951369,0.896920038395986,12.05566811069519
58,0.0956012516600462,4.329312867612135,0.9592883183925368,11.927341072809416,0.09753622050925857,4.398583409658816,0.9606634726038653,11.86732455956155,0.09207507561811257,4.378112808482034,0.9562674096131737,11.862992668618839,0.09515843915004504,4.333383447529935,0.9592218249852817,11.916793963180893,0.10134059598530486,4.231725760369954,0.9578940304041682,11.970227576095068,0.09025224356233472,4.345166973711543,0.9661568993565547,11.98229366759388,0.09568618883932258,4.366518125810088,0.9579780691313796,11.868382258517247,0.09866947634482472,4.263177237746366,0.9609299394485327,12.067441562193595,0.09574251441414443,4.4760264541429065,0.952789792993183,11.947913496405203,0.0909742663752007,4.3631107143345345,0.9628273769811712,11.784875671207919,0.098039084263052,4.274123397581331,0.9570791610229824,11.917851239066835
59,0.09994486484664307,4.156651225919461,0.9059052153032021,12.063904652008546,0.09660721372324729,4.096724896805471,0.913042460692387,12.123451019321505,0.09956882344687656,4.161949967802298,0.9014811683839934,11.964309939847254,0.10015327506122505,4.160366897696252,0.9058543018634843,12.07949827882944,0.103933635728631,4.280257492563602,0.9099059793740166,12.155644724165983,0.09950942090884858,4.101571050246241,0.9082391042473302,12.192431585354381,0.09286208615062172,4.09170492248398,0.9070786666315385,12.014092398002033,0.10086509223859043,4.092397867744503,0.9056666888870523,11.886366068040795,0.09569866483493042,4.187146225601955,0.898909713514458,12.050613038355374,0.09627154021384657,4.226220853343976,0.9077520896258982,11.97291896753717,0.09714451976510029,4.044150259928508,0.8985623543514626,11.878254057837637
60,0.10629736599913008,4.562975432705196,0.9521661626349522,11.792488964380826,0.09666098983450656,4.481838222601769,0.9624089818982503,11.938564680227392,0.09794208370937986,4.474598636984986,0.9620759914254503,12.03932801714761,0.09546815565731925,4.5020632691224955,0.9571779850481441,11.903341128920468,0.09942323926725842,4.336861840063407,0.9651272675943152,11.860041167505383,0.08730930438761315,4.596425677062934,0.9536352490116589,12.059217870484876,0.10075785961850757,4.584238157658114,0.9516617338258336,11.727067464388186,0.09689690654935414,4.5066448336628495,0.9589163714300669,11.966954977523963,0.09628292891234384,4.5080394912142046,0.9543430892061139,11.708291398764603,0.09820786816931872,4.564478110030101,0.9565638774947738,12.028912237942455,0.11019492682595856,4.546817893574906,0.953609750703231,11.806933868476117
61,0.09758421002836057,4.2704978970162095,0.9423127331974259,11.950105266724362,0.098254188597022,4.358081223742586,0.9434608255434803,12.017968147283598,0.103793277248951,4.258057637098106,0.9419239938086662,12.186848855950354,0.09807659133627221,4.276518730612256,0.9412773013830249,11.968254664403263,0.105889261934884,4.252131560870081,0.9390333175574713,11.853368986293434,0.09913337158506956,4.286567274230961,0.9390902607296777,12.051619631558946,0.09137207929883842,4.253482834129929,0.9403155875383337,11.884350027236598,0.09584500967249743,4.409503815992796,0.9363802792855777,11.946125692982642,0.09378994688491842,4.224629344376969,0.9424122709053242,11.968154298452859,0.10449008500440614,4.204711753433544,0.9407661687397206,12.068367288032244,0.0996257994635313,4.21003237810339,0.9441411958964909,12.08046527383533
62,0.0978946627974443,4.373961204587411,0.9257035669747962,12.097874048251915,0.08684522821728072,4.353838830581767,0.9265530179213076,12.077064791712287,0.09991108638411858,4.395339525355807,0.9239693978248554,12.06185291127654,0.09789461348577161,4.374630624232706,0.9256518810314485,12.103825162787844,0.09788196327025929,4.358585750529132,0.9207219909413917,12.15560626904004,0.10463694174349285,4.427081526151413,0.926643427724834,11.914518628914015,0.096633919159462,4.2371027959336445,0.9254575026755779,12.420947235052466,0.10058524923132459,4.365146644654656,0.9227535566401122,11.990346638300469,0.09894569701806673,4.501589079887125,0.9173881413658067,11.985075313998466,0.09631205592872072,4.28841926588,0.9296358413746856,12.05295003227863,0.10295833136171458,4.36971087915762,0.9245907586485921,12.137470589493029
64,0.09668896979514399,4.234829546658066,0.9101766810621188,12.065407268895179,0.099341391753063,4.285692438604374,0.9116187627043002,11.980826920915247,0.10063247924553356,4.26829811050246,0.9173285855834595,12.20227318539356,0.0962947179242148,4.2341140403477295,0.9102738107141484,12.048575517794193,0.100826125387615,4.157137835136636,0.9117257902100457,12.191239999286662,0.08975793296782772,4.177555563353225,0.9101527054553503,12.074210449764488,0.08769218649798957,4.248704964150752,0.9138818606433246,12.167461902425316,0.09775719723754699,4.226396654217796,0.9185425176900207,11.985000777725702,0.09846099922670985,4.179405556877969,0.9090355650121117,12.191754084947677,0.09802748300856486,4.232859508729507,0.9119745412265275,12.010433354391926,0.08898454299474028,4.1866000503782175,0.9089187083594662,11.926474293575849
65,0.10097521919042605,4.312186927721973,0.948260529944388,12.040608020443077,0.10749230220575558,4.241343152246202,0.9431700792887632,12.063331276185831,0.0980213412057753,4.292219040806694,0.9504738513306733,12.057910672970277,0.0990745680937317,4.30600397346414,0.9481210291952481,12.033989205898928,0.10024844207569543,4.2547538203906035,0.9507307021817881,12.13148878080487,0.10168503697204427,4.463175635286637,0.946191669806257,12.016025925011801,0.10580978423292013,4.159207343705293,0.9490382330345948,12.131468333106282,0.10201286172303957,4.325799171938988,0.950007822550397,12.019603422441577,0.09818992463325857,4.195991169017131,0.9442447262909942,11.957894404174445,0.09362166672298929,4.316650858854794,0.941063350626413,12.172056752373008,0.09941568861602958,4.291795856661477,0.9493037406210058,12.152956372021674
66,0.09528133553328233,4.277338775750516,0.9465784052720543,11.898760632335303,0.09442060328865043,4.353722504561006,0.9428923668430912,11.950137528025076,0.09623872325822815,4.216113144415684,0.9501152144543512,11.842513758393178,0.09580939690594649,4.272136861105437,0.9465952257948683,11.898209517446322,0.09557159617714743,4.237120464166841,0.9503879834909769,11.879595956574903,0.09251033645768,4.308760775025741,0.9511165032177008,11.879273083110622,0.094965982867242,4.367262619550028,0.9457066074047354,11.694765880825482,0.10292301639110486,4.302375197437253,0.9414408461986037,11.742689069940337,0.09505601125221771,4.339154013409586,0.937431224357612,11.759214653295937,0.09844997532089915,4.317621440934874,0.9468713434502903,12.045527988791733,0.09522063508492999,4.349901037801465,0.9478300357072571,11.775464947457989
67,0.10435094399608831,4.2818392539815004,0.9358660556344316,11.819860506812724,0.09387111700111514,4.259911034963177,0.9317312696234831,11.94285839711687,0.10505335621400615,4.327288879032481,0.9376640515386884,11.853695282689433,0.10318781204380406,4.2914645054770135,0.934820955267685,11.819583051769508,0.09319340515532701,4.29520020432184,0.9341964732942116,11.85320857875411,0.09727633807317142,4.152974986899763,0.9270012910470947,11.759289136608194,0.10725474956531571,4.293223474873793,0.9364638713933712,11.705759041993831,0.10599400821755214,4.198159564557676,0.9376348220786915,11.648683334029233,0.10926390706916343,4.285011790130297,0.9334498274924499,11.94182973538423,0.10302497760400543,4.1667824936295315,0.934032714077443,11.73187561879846,0.1015555561265223,4.376916819350474,0.9395088786613843,11.722934051178077
68,0.09874187128213992,4.254029977784311,0.9322265560596095,12.089793164529135,0.09558032566676629,4.204756028477187,0.9302145925647792,12.058150785096384,0.10350004732116456,4.281080835259006,0.9217522558650026,12.049789396773653,0.10219367510427552,4.256523139360594,0.9325603805827863,12.058390973450209,0.09361282620337286,4.181477081367303,0.9304454242763857,12.11830849495056,0.09923211457559657,4.209067649261939,0.9325279488360625,11.958147546201962,0.10749963213008872,4.29090570673796,0.9378618198354773,12.111090557005586,0.10011635389344516,4.18331342671915,0.9364733402451539,12.279370891117546,0.098435750132013,4.340537978141012,0.9354296733076667,12.004204017454141,0.10614361455922872,4.2605305380463525,0.9326588496553366,12.005219084458998,0.097483228422384,4.25289760723117,0.9312159420964168,12.019855357767565
69,0.11091847892212918,4.257957161944293,0.937037369684427,11.761041527334307,0.11121236722864714,4.17547908219264,0.9369604973543593,11.649147309248466,0.12149316834991243,4.184409208692634,0.9452746560407045,11.850984268153379,0.11130060716519798,4.257425468784846,0.9369359563608052,11.767970591846172,0.10807893766428743,4.27430461421463,0.9345976708105482,11.652258311567465,0.10667216284092114,4.126335167640941,0.9326644882792442,11.864114107475947,0.09928053634815315,4.1053836234226955,0.9380202371059413,11.750101899151009,0.11056586011949956,4.161244450034844,0.9365316789692079,11.79233281141161,0.1146341336302353,4.344018057908422,0.9381022800998714,11.830207438795204,0.11080425359821743,4.307916050663658,0.9334112569979719,11.942260508975783,0.11069819292234585,4.217498141936052,0.9361887593870373,11.652588376524452
70,0.0945987390609257,4.26677302601364,0.8666143867690939,11.925869359545521,0.09129013678176487,4.198787573622728,0.8692934653695534,12.087979990647629,0.0914189988125463,4.262791179432202,0.8624512188169996,12.00499279010968,0.09520340960683757,4.266005754727223,0.8665720169922158,11.915283041309003,0.09885805221437571,4.335382746068812,0.8616919248931786,11.887789985895376,0.09660104873126356,4.374750710000582,0.8634029474379686,12.056417733855787,0.09253145472571414,4.268085263129588,0.870737577723402,11.906333908207458,0.09618285347990228,4.263558942843017,0.8669360466209141,11.862052306162573,0.091590894359261,4.185393195197449,0.8675643449223355,11.821048368512976,0.090231946614991,4.3415214083858915,0.866356088656686,12.068264278143475,0.09727066126407127,4.247593178492599,0.8638773410519799,11.87429619201576
71,0.11215827315560484,4.321915712367677,0.9386268644597562,11.84656357262153,0.11812315525243686,4.301124756813293,0.9446197132601691,11.954594091373234,0.11404719295058773,4.389487908505798,0.9397617178502246,11.789590753989756,0.11494994225419654,4.351905570278066,0.9400776187696572,11.8539362900649,0.10904250635265157,4.363616293275003,0.9371261269778224,11.624659508837107,0.11317309531330043,4.385712264353791,0.9457968550961494,11.909239586783178,0.11194771416200429,4.361518420546477,0.9456603251506502,11.700877068008795,0.11149096919965014,4.369930520246938,0.9383391192117283,11.833100337365831,0.11085816678940585,4.296019974236676,0.9386139446153987,12.0572043780338,0.11054337971943329,4.243793359058709,0.936192300149281,11.769029565034746,0.11036647965911014,4.219439776248079,0.9375326316938164,11.718403497046014
72,0.11235273412232798,4.188592331804244,0.8995039346549168,11.954809922793384,0.11203442838871715,4.071469094331149,0.8991083636874446,12.001160291397989,0.10777514870579814,4.18674466672971,0.8985379684175889,11.844921243943492,0.1123308019092289,4.188164057415792,0.899546133862407,11.953319597105056,0.11131099080742814,4.200939324189916,0.9057373402430537,11.946992944880606,0.10910701445155986,4.09934257494591,0.9001695687798945,11.78052318598129,0.11635071487063299,4.1456763948646085,0.9013495877673038,11.97703728114969,0.106506532541276,4.178047907121916,0.9070462287979778,11.810812020215222,0.11608308455073386,4.077121169112114,0.8920122791909655,12.030619181492515,0.11164260745376786,4.15489124679831,0.9011958493771737,11.819784386568275,0.11299417248726458,4.046572519482773,0.8960389036176453,11.882238084301411
73,0.11775111468268401,4.101710745242097,0.9126468676332693,11.653546924174375,0.11933400528824287,4.200525561931701,0.9177579129319968,11.61168553216382,0.11529293941270272,4.149023950002956,0.9095630737623183,11.66522777672082,0.11778826066747955,4.103075119599066,0.912557760912426,11.655724545115046,0.11557419793860514,4.159659277405197,0.9144365871329244,11.507891973623586,0.11276858725050329,4.10144855707791,0.9067993243973822,11.58446020069959,0.11926786616597958,4.022302763590233,0.9105779655935191,11.51726696590593,0.11688768778680671,4.153158015215855,0.9143420521162196,11.38979003977587,0.12228550447505228,4.157212637861293,0.916448684043764,11.567967930529422,0.11523714322123187,4.082199135793591,0.9099672857225151,11.650940556281174,0.12261747969342958,4.133738341312037,0.9127632136778063,11.50572783411829
74,0.10441372903445217,4.430071408621045,0.9090466105890553,11.992411262509792,0.09755807234304728,4.345593412320971,0.9132924453736558,11.896126070729096,0.10639264524216759,4.461740971470244,0.907452438216548,12.110093855965498,0.09784926067020054,4.436356772134555,0.9092608513071053,11.878174504939496,0.10541235757249787,4.423415305503255,0.9100233292129289,11.810222599675246,0.09298901288904057,4.448464700417996,0.9128202366516566,12.076121642132607,0.09879006624024786,4.403164732610983,0.9125443535531,11.924802500657497,0.103766432072543,4.433264481936884,0.9105738451181429,12.025122640485225,0.10251053061112257,4.445448596062252,0.9050565454564669,11.995668367953334,0.09607932096527286,4.490944617095473,0.9079509167279912,11.928448651870085,0.09815660657506829,4.499119224086533,0.9140354460405327,11.98853834172611
75,0.10290352754781444,4.35188983427159,0.9349357304536559,12.04003352443973,0.104869189574335,4.402095429538524,0.9340319123107231,11.92380787560897,0.10174231059748258,4.311772890775447,0.932414296764341,12.039074442864822,0.10321336781750672,4.349953655745313,0.9348386715662593,12.028655872397339,0.10327019476049658,4.352234501106784,0.9361929367513514,12.318110505777922,0.100292539518582,4.434154417883628,0.931960412244332,12.105896013327975,0.10345049001765072,4.241018622095642,0.9378530356343152,12.048492190733173,0.09938498341860515,4.318114857877158,0.9300343643925484,12.119246343900349,0.10269034043121157,4.312534156846895,0.9291016402718651,12.296518558417953,0.10437632662934829,4.508003912327743,0.9338544879329439,12.085276496724566,0.10290966996976428,4.2699501868519265,0.9345305177229671,12.27056582296518
76,0.10954388944515955,4.22816501984318,0.8549367711835101,11.978876113240496,0.10067693852404484,4.220372613262431,0.8491642956924093,11.882395998793799,0.10371020265920501,4.253381636365398,0.8595792146258006,11.925249745495892,0.10962503117830528,4.227871500537577,0.85569338798834,12.006230788722185,0.11180836569193729,4.335308049532695,0.8586494755683686,12.083997033401733,0.10721741782936686,4.1624637412303755,0.8525559614687965,12.16905203988019,0.11091006115790128,4.360256847263153,0.855263836552186,12.061338537106568,0.10641298926372471,4.181189434915088,0.8644149199775428,12.076192157576887,0.11299426223568414,4.2610261767705895,0.8543800147213043,11.901548608959658,0.11028003643677399,4.077230629544922,0.849123956465026,12.08684037108399,0.11076589862447328,4.1740048116360535,0.8586929200463684,11.920885731841263
77,0.10303199688340306,4.364619529054468,0.9491154411225189,11.837257512828002,0.10540268064976199,4.451369569194732,0.9448389654801277,11.694989805541471,0.10203667275984643,4.34966182035639,0.9496497824505639,11.733691059632607,0.12431562642382743,4.370925597224112,0.9362004689834583,12.006870047436259,0.10772571201398543,4.4915111014730975,0.9457660760670105,11.649107047280953,0.09894989607990486,4.330532229694203,0.9498821080138873,11.945444132298293,0.10907258722955242,4.29194994822578,0.9476784237290395,11.966572314941356,0.1229647151652373,4.246366869046751,0.9309407772483256,11.870451001207169,0.123300653208856,4.369281658384215,0.9294699978516877,11.979292299822063,0.09710559405061943,4.404933718467758,0.9454865837126388,11.91350624640844,0.12019711101117071,4.284001009683531,0.9371248599635064,11.77690854249065
78,0.0971656017702028,4.343174249194346,0.9303040620505796,11.891124761234188,0.09275403586879728,4.2879529873036235,0.931545854148258,12.051919944295225,0.0975229808026157,4.300053274782061,0.9313408009191335,11.976377209932737,0.0971346259519597,4.34298002616261,0.9303405645309175,11.88380268553392,0.09812744009497386,4.441575074657426,0.9341821864580695,11.817796322160945,0.10415686308054257,4.2774310928217165,0.931477812596729,11.915962531628619,0.09281900536586628,4.310594019250229,0.9306798094295438,11.737456929773442,0.09450963844241429,4.405273784210959,0.9313497184698422,11.946181497456136,0.09429049913548557,4.4380051788787345,0.934260221647474,11.880241223555098,0.09013600306475714,4.161104490654353,0.9306421841018816,11.981893471178655,0.097228060511991,4.451099293423467,0.9358764743406124,12.0425992286678
79,0.09758074970816316,4.152067351972608,0.9332663090110638,12.037335124053316,0.09744586104857114,4.0026148271200475,0.9372643216254791,12.020591325403045,0.09857067442243014,4.238917553927737,0.9341000515814603,11.770010240027776,0.09721997265771434,4.153374328346263,0.9331562903104066,12.04083976022736,0.091670413651709,4.095469272398337,0.9358959978626288,12.296698493414794,0.09567398058791514,4.207699967314573,0.9283763137669496,11.929087338630866,0.09679568081659043,4.0820425035906815,0.9343492855012707,11.922159728414,0.0981171490040487,4.148751256345984,0.9349001885704641,12.104102546453877,0.09759864726680671,4.048275945785015,0.9286988501124765,12.152577686059898,0.09515642315950071,4.125898471043539,0.9387315733833715,12.198383693846084,0.0889711530332,4.128239373364194,0.9356728115110003,12.039116864914073
80,0.10018234164859893,4.287166737276176,0.9408968655814617,11.975768602108296,0.10203303501957099,4.4317086015470375,0.9425635100850521,12.10118761158846,0.094754215860841,4.301798954913016,0.9345900365133591,11.997130296920389,0.10017550161712419,4.287381143675688,0.9409496222595182,11.981694316046273,0.09118347881058443,4.25561402454746,0.9390389436231992,12.221004049226298,0.10352438896704971,4.3695563501567225,0.9477356503548456,11.972909738643725,0.10715064675095014,4.231051890461315,0.9443824664416178,12.064305017766804,0.09543559391084443,4.448610127667715,0.9466630088075739,11.857224630421902,0.10501706081122757,4.300356863040621,0.9333168918056588,11.966899807466206,0.09671499189770129,4.236048596893262,0.9447871664744513,11.877703761157898,0.10074059049188513,4.402039204167094,0.9461775851429775,12.064750726340609
88,0.09799236767342921,4.401677400929924,0.9471772216362839,11.809987474274918,0.10383792491362742,4.353284756740114,0.9513057429458914,12.145060587699476,0.09691515835307028,4.447060998442929,0.9490468346865661,11.827128949338244,0.10124315388783216,4.400976195461572,0.950659393410257,12.061882613784576,0.09406185772315914,4.416182524153575,0.9481744671510363,11.95836491911977,0.09712284181255185,4.507459715199618,0.952614703462519,12.206679861620389,0.09938210290726486,4.3024321042174,0.9518033068978917,11.870159182669527,0.10201055163946371,4.3158671690681585,0.9523127367491184,11.947500205335606,0.09491530930158613,4.3301728734054015,0.9488994869757159,11.785072649341014,0.09102505444699314,4.385906247236913,0.9446295783107062,11.83833629997055,0.10106032156462799,4.446313175111607,0.9520570485216023,12.14895538217929
96,0.0975694247269219,4.323236513212325,0.9510262176625159,12.13349512836543,0.09919158412258443,4.3681886716334235,0.9535198245440675,12.201625785642273,0.10222084866417815,4.356237386635099,0.9522655126069749,12.297592016643124,0.09807087088813252,4.3270924788261595,0.9510648249713611,12.132026706407357,0.09209631284158244,4.4599018041918495,0.9562980679654636,12.11884645998795,0.09501065576326842,4.2742586685493675,0.9506925300146222,12.267944943411253,0.09933833646028457,4.343295167685701,0.956025995277997,12.228295331449715,0.09457678244694444,4.357952626150642,0.956779007589102,12.034063953583635,0.099960010462399,4.378060335160382,0.9520737841979999,11.924818651055228,0.10092434698111115,4.2936640629166485,0.9507679403386592,12.080537564094325,0.10156037531663385,4.4057567070841595,0.9548043475216966,12.396563055214964
102,0.12015304592008819,4.175733032356201,0.912599030138608,11.587744805054967,0.11645150393004314,4.335268625701984,0.9121827522931356,11.516123221863724,0.11985713891784214,4.14992637869092,0.9174670534540441,11.699163272027025,0.12017359550992524,4.177125193436123,0.9120636676402819,11.59420249450102,0.11165859339395,4.102677667821803,0.9105615861269362,11.517662194577815,0.12233128806206801,4.2757321315565076,0.9169470009609221,11.545291399203718,0.121765328966686,4.323005267718604,0.914038941889648,11.71953582270075,0.11648692098775484,4.183848693390396,0.9100240959048183,11.528296468078333,0.11964641089049644,4.30414579346931,0.9158364500814884,11.84097797571514,0.11865493120463787,4.164499286079053,0.9091306676877194,11.769948467867644,0.12049940640606914,4.18348668630856,0.911057522823017,11.67315195260866
